playerRanking,gamesPlayed,minutesPlayed,effectiveFieldGoalPercentage,trueShootingPercentage,offensiveReboundsPercentage,defensiveReboundsPercentage,reboundsPercentage,assistsToTurnoversRatio,assistsRatio,turnoversRatio,twoPointAttemptsRatio,threePointAttemptsRatio,freeThrowsRate,possesions,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl
2854,183.0,23.0724043715847,58.9%,63.5%,3.2%,10.8%,7.1%,1.6,17.7%,11.2%,34.5%,28.8%,27.9%,11.0,007400,"NUNNALLY, JAMES",33.0,https://media-cdn.incrowdsports.com/e0743b50-f31d-4f3a-95a9-2c96603f4c5e.png,MIL;ULK;TEL;PAR,AXM;FNB;MTA;PAR,EA7 Emporio Armani Milan;Fenerbahce Beko Istanbul;Maccabi Playtika Tel Aviv;Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png;https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
2855,237.0,19.60872011251758,54.5%,57.5%,1.3%,8.6%,5%,1.6,21.5%,13.3%,29.8%,30.2%,19.7%,12.0,007032,"LO, MAODO",32.0,https://media-cdn.incrowdsports.com/9f7f2587-caaf-41fd-a2a2-3294355b7907.png,BAM;MUN;BER;MIL;PRS,BRO;BAY;BER;EA7;PBB,Bamberger Basketball GmbH;FC Bayern Munich;ALBA Berlin;EA7 Emporio Armani Milan;Paris Basketball,https://media-cdn.incrowdsports.com/85cdd43a-2bbd-4f73-b8f7-76288a5193cb.png;https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png;https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
2856,229.0,20.695633187772927,53.3%,55.7%,5.7%,11%,8.3%,0.8,6.8%,8.5%,48.7%,28.9%,20.7%,9.8,005094,"THOMAS, DESHAUN",32.0,https://media-cdn.incrowdsports.com/7be97a88-2526-40f9-838e-454c048cd74c.png,NTR;BAR;IST;TEL;PAN;MUN;MIL;ASV,NAN;FCB;EFS;MTA;PAO;BAY;EA7;ASV,Nanterre 92;FC Barcelona;Anadolu Efes Istanbul;Maccabi Playtika Tel Aviv;Panathinaikos AKTOR Athens;FC Bayern Munich;EA7 Emporio Armani Milan;LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/57ec1c94-38b8-49e6-842b-e7fbbe4b880e.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png;https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png;https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
2857,163.0,21.401022494887528,56.2%,58.2%,10.2%,18.7%,14.5%,1.0,11.8%,12.3%,59.8%,7.9%,27.6%,11.3,004194,"LAUVERGNE, JOFFREY",33.0,https://media-cdn.incrowdsports.com/2c5d0d04-968c-4590-9924-d0e7a7b23110.png,CHL;PAR;ULK;ZAL;ASV,ELA;PAR;FNB;ZAL;ASV,Elan Sportif Chalonnais;Partizan Mozzart Bet Belgrade;Fenerbahce Beko Istanbul;Zalgiris Kaunas;LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/ce981523-5c54-4fab-8a3d-90c527eb9627.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png;https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png;https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
2858,162.0,22.264197530864198,54.9%,58.3%,6.7%,17.9%,12.3%,0.5,6.3%,13.3%,54.8%,16.8%,28%,11.5,008847,"MICKEY, JORDAN",29.0,https://media-cdn.incrowdsports.com/175bee47-c3c4-4356-9758-3cbd94c48871.png,MAD;KHI;DYR;VIR,RMB;KHI;ZEN;VIR,Real Madrid;BC Khimki;Zenit St Petersburg;Virtus Segafredo Bologna,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png;https://media-cdn.incrowdsports.com/04bd9ac1-e8ed-4b35-8878-272596e5c7d6.png;https://media-cdn.incrowdsports.com/4c571fd6-52f1-428c-94a5-9143fbbb4fe3.png;https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png
2859,293.0,16.93185437997725,56.6%,58.5%,6.5%,15.1%,10.9%,1.6,15.2%,9.3%,32.4%,37.5%,18.5%,6.3,LHI,"VORONTSEVICH, ANDREY",34.0,https://media-cdn.incrowdsports.com/a09676f1-c672-4835-92fd-da0b236af387.png,CSK;UNK,CSK;UNK,CSKA Moscow;UNICS Kazan,https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png;https://media-cdn.incrowdsports.com/70b00b96-e98a-42ba-9997-39d70a895157.png
2860,144.0,26.001967592592592,53.9%,59.9%,1.3%,8.3%,4.8%,1.5,13.3%,8.6%,39.2%,29.2%,32.4%,15.7,009862,"PUNTER, KEVIN",31.0,https://media-cdn.incrowdsports.com/8f94477e-6387-41cd-b9b4-08d5dc2db4b8.png,OLY;RED;MIL;PAR;BAR,OLY;CZV;AXM;PAR;BAR,Olympiacos Piraeus;Crvena Zvezda Meridianbet Belgrade;EA7 Emporio Armani Milan;Partizan Mozzart Bet Belgrade;FC Barcelona,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
2861,209.0,31.355263157894736,46.6%,49.2%,1.5%,6.7%,4.1%,1.7,18%,10.3%,32.3%,33.2%,21.6%,16.2,AQO,"HOLDEN, JR",34.0,,AEK;CSK,AEK;CSK,AEK Athens;CSKA Moscow,https://media-cdn.incrowdsports.com/b51b0af8-ac03-4093-8858-9b4d71830fe7.png;https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png
2862,170.0,22.161960784313724,57%,61.6%,7.2%,15.3%,11.4%,0.5,7.2%,13.1%,41.6%,26.5%,38.5%,10.9,ALC,"SMODIS, MATJAZ",31.0,,VIR;FOR;CSK,VIR;FOR;CSK,Virtus Segafredo Bologna;Fortitudo Pallacanestro Bologna 103;CSKA Moscow,https://media-cdn.incrowdsports.com/4af5e83b-f2b5-4fba-a87c-1f85837a508a.png;https://media-cdn.incrowdsports.com/0a746cc0-eb26-481a-bab5-457cfc51eae5.png;https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png
2863,141.0,26.737352245862883,51.3%,57.6%,1.6%,11%,6.3%,2.0,24.7%,12.6%,25.2%,27.6%,42.6%,17.0,004331,"DELANEY, MALCOLM",32.0,https://media-cdn.incrowdsports.com/dea79a0b-cb34-4637-9a53-778d2b2a0a94.png,MUN;TIV;BAR;MIL,BAY;LOK;FCB;AXM,FC Bayern Munich;Lokomotiv Kuban;FC Barcelona;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/21be1b6a-84bd-4e95-b685-f5d5e60e4a86.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
2864,90.0,35.01314814814815,57.1%,63.1%,2.7%,15.9%,10%,1.7,17.7%,10.6%,47.1%,12.5%,46.1%,18.0,AOW,"PARKER, ANTHONY",30.0,https://media-cdn.incrowdsports.com/4bfd3e6c-9ce9-4773-b0da-0079382f7ee5.png,TEL,MAC,Maccabi Playtika Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
2865,168.0,19.80376984126984,55.2%,58.7%,6.1%,18.4%,12.4%,0.9,8%,9.3%,43.5%,30.1%,28.5%,10.6,005757,"RANDOLPH, ANTHONY",33.0,https://media-cdn.incrowdsports.com/d2915de8-a0c8-4ba4-a979-b9e249044f28.png,TIV;MAD,LOK;RMB,Lokomotiv Kuban;Real Madrid,https://media-cdn.incrowdsports.com/21be1b6a-84bd-4e95-b685-f5d5e60e4a86.png;https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
2866,303.0,16.168811881188116,52.6%,56.9%,2%,7%,4.5%,1.6,23.7%,14.5%,36.4%,19.2%,25.3%,9.4,003210,"LEKAVICIUS, LUKAS",30.0,https://media-cdn.incrowdsports.com/e03b2138-ce9d-477b-9745-555d0ff9adb0.png,PAN;ZAL,PAO;ZAL,Panathinaikos AKTOR Athens;Zalgiris Kaunas,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png;https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
2867,167.0,23.81636726546906,58.2%,61.4%,8.4%,14.6%,11.5%,1.0,12.6%,12.7%,52.6%,14.3%,26.4%,11.0,007056,"BOOKER, DEVIN",33.0,https://media-cdn.incrowdsports.com/603a8758-e88a-4d71-935e-c73e1201ec7c.png,KHI;ULK;MUN,KHI;FBB;BAY,BC Khimki;Fenerbahce Beko Istanbul;FC Bayern Munich,https://media-cdn.incrowdsports.com/04bd9ac1-e8ed-4b35-8878-272596e5c7d6.png;https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png;https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
2867,179.0,25.13193668528864,56.4%,60.7%,7%,14.2%,10.5%,1.8,13.9%,7.6%,47.6%,21.8%,29.9%,8.5,005856,"THOMAS, WILL",35.0,https://media-cdn.incrowdsports.com/6c821d3c-09c7-4ef4-bc07-6573f1c22c74.png,MAL;PAM;DYR;MCO,UNI;VBC;ZEN;ASM,Unicaja Malaga;Valencia Basket;Zenit St Petersburg;AS Monaco,https://media-cdn.incrowdsports.com/6342214b-684b-421f-8960-5d20354458da.png;https://media-cdn.incrowdsports.com/efd12730-f2ea-4830-9caa-7f2f676079c2.png;https://media-cdn.incrowdsports.com/4c571fd6-52f1-428c-94a5-9143fbbb4fe3.png;https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
2869,133.0,26.537468671679196,53.2%,55.9%,9.2%,19.3%,14.3%,0.5,7%,13%,58.9%,8%,44.6%,13.7,ADP,"FUCKA, GREGOR",36.0,,FOR;BAR;ROM,FOR;FCB;ROM,Fortitudo Pallacanestro Bologna 103;FC Barcelona;Pallacanestro Virtus Roma,https://media-cdn.incrowdsports.com/0a746cc0-eb26-481a-bab5-457cfc51eae5.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/e5836b62-9939-4063-b5e5-cc2f5804c142.png
2870,288.0,21.369328703703705,51.9%,54.1%,3.7%,12.6%,8.2%,1.2,11.7%,10%,41.2%,30.8%,19.8%,8.6,005161,"PAPAPETROU, IOANNIS",30.0,https://media-cdn.incrowdsports.com/34435fbb-b543-4cdd-84f6-62cf44448c88.png,OLY;PAR;PAN,OLY;PAR;PAO,Olympiacos Piraeus;Partizan Mozzart Bet Belgrade;Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
2871,274.0,16.99075425790754,59.1%,62.3%,2.9%,7.8%,5.4%,1.0,7.3%,7.3%,37%,42.4%,17.5%,8.9,001960,"CARROLL, JAYCEE",37.0,https://media-cdn.incrowdsports.com/4a5fe03a-15f0-460a-b65f-ffeebb39e5a1.png,MAD,RMD,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
2872,223.0,25.872272047832585,52.8%,56.4%,2.1%,9.6%,5.9%,1.6,17.8%,11%,22%,42.7%,22.8%,12.1,ADS,"BASILE, GIANLUCA",37.0,,FOR;BAR;CTU;MIL,FOR;FCB;CTU;EAM,Fortitudo Pallacanestro Bologna 103;FC Barcelona;Pallacanestro Cantu;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/0a746cc0-eb26-481a-bab5-457cfc51eae5.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/17abff29-6978-4f75-9bbe-2e6171bb856f.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
2873,228.0,20.503947368421052,51.9%,56.2%,2.5%,8.6%,5.6%,2.0,30.8%,15.2%,31.4%,17.8%,22.2%,12.7,JUJ,"HUERTAS, MARCELINHO",35.0,https://media-cdn.incrowdsports.com/b53125c1-0b97-4387-9878-6bfb0526a093.png,JOV;BAR;BAS,CJB;FCB;KBA,Club Joventut Badalona;FC Barcelona;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/4867b9ca-abc6-48fd-a47f-011904a74bf8.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
2874,254.0,16.496653543307087,59.7%,62.3%,9.7%,16.7%,13.2%,0.8,8.6%,10.6%,70.7%,0.5%,30.5%,6.4,AXC,"VAZQUEZ, FRAN",32.0,,BAR;MAL,FCB;UNI,FC Barcelona;Unicaja Malaga,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/6342214b-684b-421f-8960-5d20354458da.png
2875,175.0,25.995047619047618,54.9%,58.8%,4.7%,12.2%,8.5%,1.5,11.5%,7.6%,36.2%,36.3%,26.6%,11.3,006436,"GIEDRAITIS, ROKAS",32.0,https://media-cdn.incrowdsports.com/514eb8b6-1987-43f8-b24b-748065632795.png,BER;BAS;RED,BER;TDS;CZV,ALBA Berlin;Baskonia Vitoria-Gasteiz;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
2876,173.0,18.79315992292871,60.9%,66%,12.8%,17.5%,15.2%,0.6,6.2%,10.8%,59.1%,0.7%,88.5%,7.9,003120,"GUDAITIS, ARTURAS",29.0,https://media-cdn.incrowdsports.com/925b2ddb-a6a2-4cd6-a35d-77086e723606.png,ZAL;MIL;DYR;PAN,ZAL;AXM;ZEN;PAO,Zalgiris Kaunas;EA7 Emporio Armani Milan;Zenit St Petersburg;Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png;https://media-cdn.incrowdsports.com/4c571fd6-52f1-428c-94a5-9143fbbb4fe3.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
2877,159.0,26.40157232704403,53.2%,59.3%,1.9%,8.7%,5.3%,0.9,12.1%,13.4%,35.7%,27.4%,41.2%,16.6,ANB,"RAKOCEVIC, IGOR",33.0,https://media-cdn.incrowdsports.com/f0ca2191-3e56-41b0-9baf-c8e646a010a3.png,BUD;MAD;BAS;IST;SIE,BUD;RMD;BKN;EFS;MPS,KK Buducnost;Real Madrid;Baskonia Vitoria-Gasteiz;Anadolu Efes Istanbul;Montepaschi Siena,https://media-cdn.incrowdsports.com/47161285-94b3-4266-9d23-b722e8600945.png;https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.incrowdsports.com/1d94a55f-b8c7-459c-951e-8177f5f3eebe.png
2878,161.0,21.72111801242236,73.4%,71.3%,10.1%,16.6%,13.4%,1.5,22.3%,15.2%,49.8%,0%,57.9%,8.6,008811,"FALL, MOUSTAPHA",32.0,https://media-cdn.incrowdsports.com/691e5b14-6518-4067-8343-013b90f2fd3f.png,ASV;OLY,ASV;OLY,LDLC ASVEL Villeurbanne;Olympiacos Piraeus,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png;https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
2879,206.0,23.48462783171521,47.2%,50.5%,1.6%,10.5%,6%,2.3,28.1%,12.2%,31.4%,23.3%,20.5%,14.6,003024,"GRANGER, JAYSON",32.0,https://media-cdn.incrowdsports.com/bfa1e332-4bf3-4410-a53c-8f91f276fc3e.png,MAL;IST;BER;BAS,UNI;EFS;BER;KBA,Unicaja Malaga;Anadolu Efes Istanbul;ALBA Berlin;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/6342214b-684b-421f-8960-5d20354458da.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
2880,211.0,22.376066350710904,55.8%,59.8%,3.9%,12.1%,8%,1.6,17.6%,11%,36%,27.5%,28.4%,10.4,000518,"SAN EMETERIO, FERNANDO",39.0,https://media-cdn.incrowdsports.com/2ce687fb-3972-4e93-b27c-ea520053c228.png,BAS;PAM,LBO;VBC,Baskonia Vitoria-Gasteiz;Valencia Basket,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png;https://media-cdn.incrowdsports.com/efd12730-f2ea-4830-9caa-7f2f676079c2.png
2881,242.0,19.194077134986223,57.2%,59.6%,11.3%,20.8%,16%,0.5,8.6%,15.8%,60.2%,2.5%,47.2%,6.9,AWN,"GONLUM, KEREM",38.0,,ULK;IST;GAL;KSK,ULK;EFS;GSL;KSK,Fenerbahce Beko Istanbul;Anadolu Efes Istanbul;Galatasaray Spor Kulubu;Karsiyaka Spor Kulubu,https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.incrowdsports.com/d8c1e9ac-0812-4dd7-bdc1-7c482cfb85d4.png;https://media-cdn.incrowdsports.com/d4b8a6ca-e46f-4fc2-acc2-5cc7368f7a88.png
2882,193.0,26.677029360967186,54.8%,58.7%,5.6%,12.2%,9%,1.4,12%,8.7%,38.4%,32.5%,26.5%,10.5,008962,"HAYES-DAVIS, NIGEL",30.0,https://media-cdn.incrowdsports.com/37b00e59-560b-4b65-a269-9d2b0b8776bc.png,ZAL;BAR;ULK,ZAL;BAR;FBB,Zalgiris Kaunas;FC Barcelona;Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png
2883,167.0,30.245309381237522,59.6%,63.5%,2.2%,10.6%,6.5%,0.9,9.8%,10.6%,34.9%,36.9%,25%,12.9,BEB,"LANGDON, TRAJAN",34.0,,TRE;IST;CSK,TRE;EFS;CSK,Benetton Basket Treviso;Anadolu Efes Istanbul;CSKA Moscow,https://media-cdn.incrowdsports.com/0636c1b0-de3e-4ca9-bd2c-e30a4f485114.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.incrowdsports.com/b6a59212-7feb-4f8c-86c2-5e8f07625e3e.png
2884,273.0,20.23949938949939,57.7%,61.2%,4.7%,14.8%,9.8%,1.0,10.5%,10.6%,38.3%,34.5%,19%,8.6,CCD,"DATOME, LUIGI",35.0,https://media-cdn.incrowdsports.com/f8f16c97-c272-49fb-9c73-5688cd7bb6f3.png,SIE;ROM;ULK;MIL,MPS;ROM;FNB;EA7,Montepaschi Siena;Pallacanestro Virtus Roma;Fenerbahce Beko Istanbul;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/1d94a55f-b8c7-459c-951e-8177f5f3eebe.png;https://media-cdn.incrowdsports.com/e5836b62-9939-4063-b5e5-cc2f5804c142.png;https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
2885,221.0,17.82843137254902,63.6%,63.2%,11.1%,17.3%,14.2%,0.4,4.9%,11.6%,71.9%,0.3%,35.3%,6.8,004119,"TYUS, ALEX",34.0,https://media-cdn.incrowdsports.com/3bbdc2a0-64b7-425f-a940-af651d08f39f.png,CTU;IST;GAL;TEL;MAD;ASV,CTU;EFS;GSO;MTA;RMB;ASV,Pallacanestro Cantu;Anadolu Efes Istanbul;Galatasaray Spor Kulubu;Maccabi Playtika Tel Aviv;Real Madrid;LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/17abff29-6978-4f75-9bbe-2e6171bb856f.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.incrowdsports.com/d8c1e9ac-0812-4dd7-bdc1-7c482cfb85d4.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png;https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
2886,173.0,27.001637764932564,55%,58.7%,3.3%,12.6%,7.9%,1.4,14.2%,10%,40.6%,27.8%,24.3%,13.5,007831,"SHIELDS, SHAVON",30.0,https://media-cdn.incrowdsports.com/cc164c6b-d942-4733-a6ff-dc4544e1a6c2.png,BAS;MIL,KBA;EA7,Baskonia Vitoria-Gasteiz;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png;https://media-cdn.incrowdsports.com/8154f184-c61a-4e7f-b14d-9d802e35cb95.png
2887,211.0,19.352053712480252,64.1%,65.2%,9.2%,19.9%,14.5%,0.7,9%,12.9%,65.7%,7.2%,16.5%,7.1,005844,"PAPAGIANNIS, GEORGIOS",27.0,https://media-cdn.incrowdsports.com/cb807059-ac98-4f20-b7c5-88d7d6862d06.png,PAN;ULK;MCO,PAO;FBB;ASM,Panathinaikos AKTOR Athens;Fenerbahce Beko Istanbul;AS Monaco,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png;https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png;https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
2888,226.0,21.954498525073745,54.9%,61.8%,1.8%,6.6%,4.4%,1.5,23.9%,16.2%,26.4%,25.3%,36.3%,14.0,ADG,"JASIKEVICIUS, SARAS",48.0,,TEL;LIE;PAN;ZAL;BAR;ULK,MAC;LIE;PAO;ZAL;FCB;FBU,Maccabi Playtika Tel Aviv;Rytas Vilnius;Panathinaikos AKTOR Athens;Zalgiris Kaunas;FC Barcelona;Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.incrowdsports.com/894a55c9-4a15-40b0-a1b0-b0aec2ce3592.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png;https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/0233ebbb-f3a2-49ea-837c-7fd3e661e672.png
2889,234.0,23.30491452991453,51.2%,54.2%,3.2%,11.8%,7.6%,2.5,34%,13.7%,26.4%,22.1%,17.7%,12.5,008855,"WALKUP, THOMAS",32.0,https://media-cdn.incrowdsports.com/fdef274c-1494-4249-bbf0-304fe8bb7f65.png,ZAL;OLY,ZAL;OLY,Zalgiris Kaunas;Olympiacos Piraeus,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png;https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
2890,239.0,22.835983263598326,53.4%,55.2%,6.1%,19.7%,13%,1.0,10.2%,10.2%,40%,34.9%,14.3%,9.1,001833,"MOERMAN, ADRIEN",34.0,https://media-cdn.incrowdsports.com/f3077405-e32f-4acd-8a10-fdea2de62cee.png,ORL;NAN;LMG;DAR;BAR;IST;MCO,ORL;SLU;LIM;DDI;FCB;EFS;ASM,Orleans Loiret Basket;Stade Lorrain Universite Club Nancy Basket;Limoges Cercle Saint-Pierre;Darussafaka Basketbol;FC Barcelona;Anadolu Efes Istanbul;AS Monaco,https://media-cdn.incrowdsports.com/5aa68897-979f-4c9b-b620-cb69f227b992.png;https://media-cdn.incrowdsports.com/c14fdcc4-5076-49e3-85e9-32d2eaa2c67b.png;https://media-cdn.incrowdsports.com/bb6b25c9-7720-4603-96c8-f5f6205e8a19.png;https://media-cdn.incrowdsports.com/9ceb124a-7ee1-4db5-8d8c-7d485980b989.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
2891,151.0,26.34028697571744,53.4%,58.8%,6.3%,18.4%,12.5%,0.9,10%,10.7%,38.9%,28%,42.2%,12.0,AHV,"GARBAJOSA, JORGE",34.0,,TRE;MAD;MAL,TRE;RMD;UNI,Benetton Basket Treviso;Real Madrid;Unicaja Malaga,https://media-cdn.incrowdsports.com/0636c1b0-de3e-4ca9-bd2c-e30a4f485114.png;https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png;https://media-cdn.incrowdsports.com/6342214b-684b-421f-8960-5d20354458da.png
